id,timezone_offset,type,unit,timestamp,start,end,value
,0.0,,count,2024-01-31 23:15:00+00:00,2024-01-31 23:15:00+00:00,2024-01-31 23:16:00+00:00,251.0
,0.0,,count,2024-01-31 23:30:00+00:00,2024-01-31 23:30:00+00:00,2024-01-31 23:31:00+00:00,336.0
,0.0,,count,2024-01-31 23:45:00+00:00,2024-01-31 23:45:00+00:00,2024-01-31 23:46:00+00:00,166.0
,0.0,,count,2024-02-01 01:00:00+00:00,2024-02-01 01:00:00+00:00,2024-02-01 01:01:00+00:00,384.0
,0.0,,count,2024-02-01 01:30:00+00:00,2024-02-01 01:30:00+00:00,2024-02-01 01:31:00+00:00,347.0
,0.0,,count,2024-02-01 02:15:00+00:00,2024-02-01 02:15:00+00:00,2024-02-01 02:16:00+00:00,259.0
,0.0,,count,2024-02-01 02:45:00+00:00,2024-02-01 02:45:00+00:00,2024-02-01 02:46:00+00:00,19.0
,0.0,,count,2024-02-01 03:45:00+00:00,2024-02-01 03:45:00+00:00,2024-02-01 03:46:00+00:00,440.0
,0.0,,count,2024-02-01 04:00:00+00:00,2024-02-01 04:00:00+00:00,2024-02-01 04:01:00+00:00,389.0
,0.0,,count,2024-02-01 04:30:00+00:00,2024-02-01 04:30:00+00:00,2024-02-01 04:31:00+00:00,242.0
,0.0,,count,2024-02-01 04:45:00+00:00,2024-02-01 04:45:00+00:00,2024-02-01 04:46:00+00:00,75.0
,0.0,,count,2024-02-01 05:45:00+00:00,2024-02-01 05:45:00+00:00,2024-02-01 05:46:00+00:00,88.0
,0.0,,count,2024-02-01 06:00:00+00:00,2024-02-01 06:00:00+00:00,2024-02-01 06:01:00+00:00,37.0
,0.0,,count,2024-02-01 06:15:00+00:00,2024-02-01 06:15:00+00:00,2024-02-01 06:16:00+00:00,438.0
,0.0,,count,2024-02-01 07:00:00+00:00,2024-02-01 07:00:00+00:00,2024-02-01 07:01:00+00:00,384.0
,0.0,,count,2024-02-01 07:15:00+00:00,2024-02-01 07:15:00+00:00,2024-02-01 07:16:00+00:00,68.0
,0.0,,count,2024-02-01 08:00:00+00:00,2024-02-01 08:00:00+00:00,2024-02-01 08:01:00+00:00,34.0
,0.0,,count,2024-02-01 08:30:00+00:00,2024-02-01 08:30:00+00:00,2024-02-01 08:31:00+00:00,484.0
,0.0,,count,2024-02-01 09:15:00+00:00,2024-02-01 09:15:00+00:00,2024-02-01 09:16:00+00:00,155.0
,0.0,,count,2024-02-01 09:30:00+00:00,2024-02-01 09:30:00+00:00,2024-02-01 09:31:00+00:00,132.0
,0.0,,count,2024-02-01 09:45:00+00:00,2024-02-01 09:45:00+00:00,2024-02-01 09:46:00+00:00,349.0
,0.0,,count,2024-02-01 10:00:00+00:00,2024-02-01 10:00:00+00:00,2024-02-01 10:01:00+00:00,362.0
,0.0,,count,2024-02-01 10:30:00+00:00,2024-02-01 10:30:00+00:00,2024-02-01 10:31:00+00:00,272.0
,0.0,,count,2024-02-01 10:45:00+00:00,2024-02-01 10:45:00+00:00,2024-02-01 10:46:00+00:00,92.0
,0.0,,count,2024-02-01 11:15:00+00:00,2024-02-01 11:15:00+00:00,2024-02-01 11:16:00+00:00,296.0
,0.0,,count,2024-02-01 12:00:00+00:00,2024-02-01 12:00:00+00:00,2024-02-01 12:01:00+00:00,448.0
,0.0,,count,2024-02-01 12:45:00+00:00,2024-02-01 12:45:00+00:00,2024-02-01 12:46:00+00:00,325.0
,0.0,,count,2024-02-01 13:00:00+00:00,2024-02-01 13:00:00+00:00,2024-02-01 13:01:00+00:00,444.0
,0.0,,count,2024-02-01 13:15:00+00:00,2024-02-01 13:15:00+00:00,2024-02-01 13:16:00+00:00,25.0
,0.0,,count,2024-02-01 14:00:00+00:00,2024-02-01 14:00:00+00:00,2024-02-01 14:01:00+00:00,88.0
,0.0,,count,2024-02-01 14:15:00+00:00,2024-02-01 14:15:00+00:00,2024-02-01 14:16:00+00:00,203.0
,0.0,,count,2024-02-01 14:30:00+00:00,2024-02-01 14:30:00+00:00,2024-02-01 14:31:00+00:00,466.0
,0.0,,count,2024-02-01 15:30:00+00:00,2024-02-01 15:30:00+00:00,2024-02-01 15:31:00+00:00,423.0
,0.0,,count,2024-02-01 16:30:00+00:00,2024-02-01 16:30:00+00:00,2024-02-01 16:31:00+00:00,41.0
,0.0,,count,2024-02-01 16:45:00+00:00,2024-02-01 16:45:00+00:00,2024-02-01 16:46:00+00:00,278.0
,0.0,,count,2024-02-01 17:15:00+00:00,2024-02-01 17:15:00+00:00,2024-02-01 17:16:00+00:00,487.0
,0.0,,count,2024-02-01 17:30:00+00:00,2024-02-01 17:30:00+00:00,2024-02-01 17:31:00+00:00,377.0
,0.0,,count,2024-02-01 17:45:00+00:00,2024-02-01 17:45:00+00:00,2024-02-01 17:46:00+00:00,184.0
,0.0,,count,2024-02-01 18:00:00+00:00,2024-02-01 18:00:00+00:00,2024-02-01 18:01:00+00:00,471.0
,0.0,,count,2024-02-01 18:15:00+00:00,2024-02-01 18:15:00+00:00,2024-02-01 18:16:00+00:00,478.0
,0.0,,count,2024-02-01 18:30:00+00:00,2024-02-01 18:30:00+00:00,2024-02-01 18:31:00+00:00,366.0
,0.0,,count,2024-02-01 18:45:00+00:00,2024-02-01 18:45:00+00:00,2024-02-01 18:46:00+00:00,307.0
,0.0,,count,2024-02-01 19:45:00+00:00,2024-02-01 19:45:00+00:00,2024-02-01 19:46:00+00:00,247.0
,0.0,,count,2024-02-01 20:00:00+00:00,2024-02-01 20:00:00+00:00,2024-02-01 20:01:00+00:00,284.0
,0.0,,count,2024-02-01 20:15:00+00:00,2024-02-01 20:15:00+00:00,2024-02-01 20:16:00+00:00,224.0
,0.0,,count,2024-02-01 20:45:00+00:00,2024-02-01 20:45:00+00:00,2024-02-01 20:46:00+00:00,302.0
,0.0,,count,2024-02-01 21:15:00+00:00,2024-02-01 21:15:00+00:00,2024-02-01 21:16:00+00:00,398.0
,0.0,,count,2024-02-01 21:45:00+00:00,2024-02-01 21:45:00+00:00,2024-02-01 21:46:00+00:00,235.0
,0.0,,count,2024-02-01 22:30:00+00:00,2024-02-01 22:30:00+00:00,2024-02-01 22:31:00+00:00,319.0
,0.0,,count,2024-02-01 22:45:00+00:00,2024-02-01 22:45:00+00:00,2024-02-01 22:46:00+00:00,258.0
,0.0,,count,2024-02-02 00:30:00+00:00,2024-02-02 00:30:00+00:00,2024-02-02 00:31:00+00:00,142.0
,0.0,,count,2024-02-02 01:30:00+00:00,2024-02-02 01:30:00+00:00,2024-02-02 01:31:00+00:00,317.0
,0.0,,count,2024-02-02 01:45:00+00:00,2024-02-02 01:45:00+00:00,2024-02-02 01:46:00+00:00,474.0
,0.0,,count,2024-02-02 02:00:00+00:00,2024-02-02 02:00:00+00:00,2024-02-02 02:01:00+00:00,476.0
,0.0,,count,2024-02-02 02:45:00+00:00,2024-02-02 02:45:00+00:00,2024-02-02 02:46:00+00:00,87.0
,0.0,,count,2024-02-02 03:00:00+00:00,2024-02-02 03:00:00+00:00,2024-02-02 03:01:00+00:00,123.0
,0.0,,count,2024-02-02 03:45:00+00:00,2024-02-02 03:45:00+00:00,2024-02-02 03:46:00+00:00,305.0
,0.0,,count,2024-02-02 04:30:00+00:00,2024-02-02 04:30:00+00:00,2024-02-02 04:31:00+00:00,133.0
,0.0,,count,2024-02-02 05:30:00+00:00,2024-02-02 05:30:00+00:00,2024-02-02 05:31:00+00:00,440.0
,0.0,,count,2024-02-02 06:15:00+00:00,2024-02-02 06:15:00+00:00,2024-02-02 06:16:00+00:00,32.0
,0.0,,count,2024-02-02 07:15:00+00:00,2024-02-02 07:15:00+00:00,2024-02-02 07:16:00+00:00,301.0
,0.0,,count,2024-02-02 08:15:00+00:00,2024-02-02 08:15:00+00:00,2024-02-02 08:16:00+00:00,259.0
,0.0,,count,2024-02-02 08:30:00+00:00,2024-02-02 08:30:00+00:00,2024-02-02 08:31:00+00:00,123.0
,0.0,,count,2024-02-02 08:45:00+00:00,2024-02-02 08:45:00+00:00,2024-02-02 08:46:00+00:00,336.0
,0.0,,count,2024-02-02 09:30:00+00:00,2024-02-02 09:30:00+00:00,2024-02-02 09:31:00+00:00,28.0
,0.0,,count,2024-02-02 10:30:00+00:00,2024-02-02 10:30:00+00:00,2024-02-02 10:31:00+00:00,34.0
,0.0,,count,2024-02-02 11:15:00+00:00,2024-02-02 11:15:00+00:00,2024-02-02 11:16:00+00:00,94.0
,0.0,,count,2024-02-02 11:30:00+00:00,2024-02-02 11:30:00+00:00,2024-02-02 11:31:00+00:00,306.0
,0.0,,count,2024-02-02 12:00:00+00:00,2024-02-02 12:00:00+00:00,2024-02-02 12:01:00+00:00,170.0
,0.0,,count,2024-02-02 12:30:00+00:00,2024-02-02 12:30:00+00:00,2024-02-02 12:31:00+00:00,3.0
,0.0,,count,2024-02-02 12:45:00+00:00,2024-02-02 12:45:00+00:00,2024-02-02 12:46:00+00:00,28.0
,0.0,,count,2024-02-02 13:00:00+00:00,2024-02-02 13:00:00+00:00,2024-02-02 13:01:00+00:00,354.0
,0.0,,count,2024-02-02 13:15:00+00:00,2024-02-02 13:15:00+00:00,2024-02-02 13:16:00+00:00,357.0
,0.0,,count,2024-02-02 14:45:00+00:00,2024-02-02 14:45:00+00:00,2024-02-02 14:46:00+00:00,356.0
,0.0,,count,2024-02-02 15:00:00+00:00,2024-02-02 15:00:00+00:00,2024-02-02 15:01:00+00:00,369.0
,0.0,,count,2024-02-02 15:15:00+00:00,2024-02-02 15:15:00+00:00,2024-02-02 15:16:00+00:00,211.0
,0.0,,count,2024-02-02 15:30:00+00:00,2024-02-02 15:30:00+00:00,2024-02-02 15:31:00+00:00,43.0
,0.0,,count,2024-02-02 16:45:00+00:00,2024-02-02 16:45:00+00:00,2024-02-02 16:46:00+00:00,427.0
,0.0,,count,2024-02-02 17:15:00+00:00,2024-02-02 17:15:00+00:00,2024-02-02 17:16:00+00:00,206.0
,0.0,,count,2024-02-02 17:45:00+00:00,2024-02-02 17:45:00+00:00,2024-02-02 17:46:00+00:00,450.0
,0.0,,count,2024-02-02 18:00:00+00:00,2024-02-02 18:00:00+00:00,2024-02-02 18:01:00+00:00,325.0
,0.0,,count,2024-02-02 19:00:00+00:00,2024-02-02 19:00:00+00:00,2024-02-02 19:01:00+00:00,398.0
,0.0,,count,2024-02-02 19:15:00+00:00,2024-02-02 19:15:00+00:00,2024-02-02 19:16:00+00:00,162.0
,0.0,,count,2024-02-02 19:30:00+00:00,2024-02-02 19:30:00+00:00,2024-02-02 19:31:00+00:00,468.0
,0.0,,count,2024-02-02 19:45:00+00:00,2024-02-02 19:45:00+00:00,2024-02-02 19:46:00+00:00,454.0
,0.0,,count,2024-02-02 20:00:00+00:00,2024-02-02 20:00:00+00:00,2024-02-02 20:01:00+00:00,5.0
,0.0,,count,2024-02-02 20:30:00+00:00,2024-02-02 20:30:00+00:00,2024-02-02 20:31:00+00:00,192.0
,0.0,,count,2024-02-02 21:00:00+00:00,2024-02-02 21:00:00+00:00,2024-02-02 21:01:00+00:00,393.0
,0.0,,count,2024-02-02 21:45:00+00:00,2024-02-02 21:45:00+00:00,2024-02-02 21:46:00+00:00,160.0
,0.0,,count,2024-02-02 23:00:00+00:00,2024-02-02 23:00:00+00:00,2024-02-02 23:01:00+00:00,235.0
,0.0,,count,2024-02-02 23:15:00+00:00,2024-02-02 23:15:00+00:00,2024-02-02 23:16:00+00:00,229.0
,0.0,,count,2024-02-02 23:30:00+00:00,2024-02-02 23:30:00+00:00,2024-02-02 23:31:00+00:00,499.0
,0.0,,count,2024-02-02 23:45:00+00:00,2024-02-02 23:45:00+00:00,2024-02-02 23:46:00+00:00,103.0
,0.0,,count,2024-02-03 00:00:00+00:00,2024-02-03 00:00:00+00:00,2024-02-03 00:01:00+00:00,464.0
,0.0,,count,2024-02-03 00:15:00+00:00,2024-02-03 00:15:00+00:00,2024-02-03 00:16:00+00:00,247.0
,0.0,,count,2024-02-03 01:00:00+00:00,2024-02-03 01:00:00+00:00,2024-02-03 01:01:00+00:00,484.0
,0.0,,count,2024-02-03 01:15:00+00:00,2024-02-03 01:15:00+00:00,2024-02-03 01:16:00+00:00,283.0
,0.0,,count,2024-02-03 01:30:00+00:00,2024-02-03 01:30:00+00:00,2024-02-03 01:31:00+00:00,412.0
,0.0,,count,2024-02-03 02:30:00+00:00,2024-02-03 02:30:00+00:00,2024-02-03 02:31:00+00:00,475.0
,0.0,,count,2024-02-03 03:15:00+00:00,2024-02-03 03:15:00+00:00,2024-02-03 03:16:00+00:00,344.0
,0.0,,count,2024-02-03 03:45:00+00:00,2024-02-03 03:45:00+00:00,2024-02-03 03:46:00+00:00,20.0
,0.0,,count,2024-02-03 04:45:00+00:00,2024-02-03 04:45:00+00:00,2024-02-03 04:46:00+00:00,375.0
,0.0,,count,2024-02-03 05:30:00+00:00,2024-02-03 05:30:00+00:00,2024-02-03 05:31:00+00:00,191.0
,0.0,,count,2024-02-03 05:45:00+00:00,2024-02-03 05:45:00+00:00,2024-02-03 05:46:00+00:00,385.0
,0.0,,count,2024-02-03 06:00:00+00:00,2024-02-03 06:00:00+00:00,2024-02-03 06:01:00+00:00,421.0
